PAID,MONTH,N_SUBSCRIPTIONS,PRICE,PHONE_NUMBER,DAYS_FROM_PROMO,BOOKS_PAID,N_TRANSACTIONS,N_ITEMS,MAIL,SUBSCR_CANC,MARGIN,DAYS_BETWEEN_TRANSACTIONS,POINT_OF_SALE_BO,POINT_OF_SALE_MI,POINT_OF_SALE_RM,PAYMENT_TYPE_Card,PAYMENT_TYPE_Cash,PAYMENT_TYPE_Coupon,FAV_GENRE_Shojo,FAV_GENRE_Shonen,AGE_<10–14,AGE_15–21,AGE_22–30+,PROP_CONBINI_Alto,PROP_CONBINI_Basso,PROP_CONBINI_Medio
1.0,5,0,7.5,0,28,5,2,3,0,0,40.44182581593903,173,True,False,False,False,True,False,False,True,True,False,False,False,False,True
1.0,1,0,8.0,0,1,3,3,2,0,0,23.790291686588333,129,True,False,False,True,False,False,False,True,False,True,False,True,False,False
1.0,4,1,8.9,0,29,2,2,1,0,0,23.48369614845729,125,True,False,False,True,False,False,True,False,False,True,False,False,True,False
1.0,7,0,9.5,0,1,2,2,1,0,0,21.579580116593014,105,True,False,False,False,True,False,True,False,True,False,False,False,True,False
1.0,7,2,15.21,0,3,1,1,4,0,0,11.676157322759614,0,True,False,False,True,False,False,False,True,True,False,False,False,False,True
1.0,9,2,16.2,0,30,1,1,4,0,1,9.790658128721702,0,True,False,False,True,False,False,False,True,True,False,False,False,False,True
1.0,6,0,11.0,0,27,3,2,1,0,0,29.01753132579394,127,True,False,False,False,False,True,False,True,False,True,False,False,True,False
1.0,7,0,9.0,0,29,3,1,4,0,0,28.841448930435448,42,True,False,False,False,True,False,False,True,True,False,False,True,False,False
1.0,10,3,9.64,0,14,3,1,4,0,0,28.841448930435448,339,True,False,False,True,False,False,False,True,False,True,False,True,False,False
1.0,3,1,8.87,0,1,1,1,5,0,0,9.053549649806953,0,False,False,True,True,False,False,False,True,False,True,False,True,False,False
1.0,6,0,11.0,0,30,1,1,3,0,0,8.859258899278124,0,True,False,False,False,False,True,False,True,False,False,True,False,False,True
1.0,7,1,11.65,0,23,1,1,4,0,1,8.941880155158074,0,False,True,False,True,False,False,False,True,True,False,False,False,False,True
0.0,5,1,10.03,0,5,3,1,2,0,0,28.841448930435448,271,False,True,False,True,False,False,False,True,True,False,False,False,True,False
1.0,8,1,22.38,0,27,1,1,4,0,0,10.058503197173202,0,True,False,False,True,False,False,False,True,True,False,False,False,True,False
1.0,3,1,8.32,0,6,3,1,2,0,0,28.841448930435448,114,True,False,False,True,False,False,False,True,False,True,False,False,True,False
0.0,4,0,16.9,0,9,6,2,3,0,0,82.53315933442113,144,False,True,False,True,False,False,False,True,True,False,False,False,True,False
1.0,10,0,8.56,0,30,3,1,2,0,0,28.841448930435448,52,True,False,False,False,True,False,False,True,False,True,False,False,True,False
1.0,7,0,8.5,0,19,1,1,2,1,0,12.15773265825819,0,True,False,False,False,True,False,False,True,False,False,True,False,True,False
1.0,5,0,12.0,0,27,2,1,1,0,0,26.875672434175456,0,True,False,False,True,False,False,False,True,False,False,True,False,True,False
1.0,1,1,9.9,0,25,3,1,2,0,0,28.841448930435448,454,True,False,False,True,False,False,False,True,True,False,False,False,True,False
1.0,1,0,7.5,0,15,5,3,2,0,0,68.07434525459306,293,True,False,False,True,False,False,False,True,False,True,False,False,True,False
1.0,9,1,13.76,0,13,6,3,2,1,0,58.52745403196049,251,False,False,True,True,False,False,False,True,False,True,False,False,True,False
1.0,6,0,9.59,0,10,7,7,2,0,0,83.87926959245776,241,False,False,True,True,False,False,False,True,False,True,False,False,True,False
1.0,7,0,16.36,0,27,5,4,2,0,0,45.30303173602177,438,False,True,False,True,False,False,False,True,True,False,False,True,False,False
1.0,4,0,11.16,0,17,2,1,3,0,0,20.779503648414867,0,False,True,False,False,True,False,True,False,False,True,False,True,False,False
0.0,9,1,10.97,0,24,3,1,5,0,0,28.841448930435448,105,True,False,False,True,False,False,True,False,False,True,False,False,True,False
1.0,4,1,9.95,0,18,1,1,3,0,0,7.397962225948355,0,True,False,False,True,False,False,False,True,True,False,False,False,False,True
1.0,3,1,8.03,0,11,3,1,3,0,0,28.841448930435448,70,False,False,True,True,False,False,False,True,True,False,False,False,False,True
1.0,7,2,12.78,0,31,3,1,2,0,0,28.841448930435448,181,True,False,False,True,False,False,False,True,False,True,False,False,True,False
1.0,4,1,7.0,0,30,3,1,3,0,1,39.33150661374951,0,True,False,False,False,True,False,False,True,True,False,False,False,False,True
1.0,7,0,6.17,0,29,6,2,2,0,0,63.40696871770568,239,False,True,False,True,False,False,True,False,False,True,False,False,True,False
1.0,4,0,9.74,0,11,2,1,3,0,0,24.306618704666576,0,True,False,False,True,False,False,False,True,False,True,False,False,False,True
1.0,3,0,9.35,0,1,5,4,4,0,0,38.370449702155,327,True,False,False,True,False,False,False,True,False,True,False,True,False,False
0.0,5,0,15.8,0,20,1,1,2,0,0,8.752551461843936,0,True,False,False,True,False,False,False,True,False,True,False,False,True,False
1.0,3,1,9.09,0,11,3,1,3,0,0,29.13079894359138,0,False,True,False,True,False,False,False,True,True,False,False,False,False,True
1.0,4,2,12.6,0,29,1,1,3,0,2,8.223224038762936,0,True,False,False,True,False,False,False,True,True,False,False,False,True,False
1.0,4,0,10.4,0,5,2,1,2,0,0,18.892008432442672,0,True,False,False,True,False,False,True,False,False,True,False,False,True,False
1.0,4,0,10.7,0,7,8,5,3,0,0,81.25368503386588,443,True,False,False,False,True,False,False,True,False,True,False,True,False,False
0.0,8,0,11.8,0,17,1,1,4,0,0,13.49931728301246,0,True,False,False,True,False,False,True,False,False,True,False,True,False,False
1.0,4,0,14.6,0,24,3,1,3,0,0,28.841448930435448,141,False,False,True,True,False,False,False,True,False,False,True,False,False,True
1.0,8,2,14.04,1,3,3,1,3,1,0,28.841448930435448,441,True,False,False,True,False,False,False,True,True,False,False,False,False,True
1.0,9,2,12.24,0,3,3,1,5,0,0,28.841448930435448,118,True,False,False,True,False,False,False,True,False,True,False,False,False,True
1.0,9,1,12.14,0,13,1,1,3,0,0,7.578886213353805,0,True,False,False,True,False,False,False,True,True,False,False,False,False,True
1.0,10,2,7.05,0,18,1,1,4,0,0,11.558239594905828,0,True,False,False,True,False,False,False,True,False,True,False,True,False,False
0.0,10,0,22.0,0,29,1,1,7,0,0,9.408204672470461,0,True,False,False,True,False,False,False,True,False,True,False,False,True,False
0.0,9,0,11.64,0,26,1,1,4,0,0,11.59723075418043,0,True,False,False,False,True,False,False,True,True,False,False,True,False,False
1.0,4,1,7.0,0,24,6,2,3,0,0,46.5418078058747,211,True,False,False,False,True,False,False,True,False,True,False,False,False,True
1.0,8,1,10.8,0,17,2,1,2,0,0,24.284286786856825,0,False,False,True,True,False,False,False,True,False,True,False,False,True,False
1.0,3,1,8.08,0,31,1,1,3,0,1,7.101952895583892,0,True,False,False,True,False,False,False,True,False,True,False,False,False,True
1.0,4,1,7.95,0,13,3,1,2,0,0,28.841448930435448,114,True,False,False,True,False,False,True,False,False,True,False,False,True,False
1.0,9,0,10.75,0,4,3,1,4,0,0,28.841448930435448,61,True,False,False,True,False,False,True,False,False,False,True,True,False,False
1.0,1,0,6.4,0,7,3,1,3,0,0,28.841448930435448,81,False,False,True,False,False,True,False,True,False,True,False,False,False,True
1.0,10,1,11.14,0,23,3,1,1,1,0,28.841448930435448,22,True,False,False,True,False,False,False,True,True,False,False,False,True,False
1.0,1,2,8.22,0,1,3,1,2,0,0,28.841448930435448,382,False,True,False,True,False,False,False,True,True,False,False,False,True,False
1.0,4,1,10.42,0,16,1,1,2,0,0,11.294301341824848,0,False,False,True,True,False,False,False,True,True,False,False,True,False,False
1.0,4,1,7.0,0,5,1,1,3,0,1,7.216767668099209,0,False,False,True,False,True,False,False,True,True,False,False,False,False,True
1.0,10,2,7.96,0,8,3,1,4,0,0,28.841448930435448,41,True,False,False,True,False,False,True,False,False,True,False,False,False,True
1.0,1,1,9.4,0,24,3,1,3,0,0,28.841448930435448,20,True,False,False,True,False,False,False,True,True,False,False,True,False,False
1.0,1,1,7.2,0,26,1,1,2,0,1,9.973625748071242,0,True,False,False,False,True,False,False,True,False,False,True,False,True,False
1.0,4,0,9.5,0,28,3,1,2,0,0,28.841448930435448,323,True,False,False,False,True,False,False,True,False,True,False,False,True,False
1.0,1,1,8.0,0,16,3,1,1,0,0,28.841448930435448,196,True,False,False,True,False,False,False,True,False,True,False,False,True,False
1.0,9,0,8.08,0,29,3,1,3,0,0,28.841448930435448,3,True,False,False,False,True,False,False,True,False,False,True,False,False,True
1.0,3,0,6.44,0,3,5,5,1,0,0,47.53813358625172,333,False,False,True,False,True,False,False,True,True,False,False,False,True,False
1.0,6,0,9.5,0,12,2,1,3,0,0,21.032575735622117,0,True,False,False,False,False,True,False,True,False,True,False,True,False,False
1.0,7,1,11.43,0,4,2,2,3,0,1,20.118700126603585,236,True,False,False,True,False,False,False,True,False,True,False,False,False,True
1.0,1,1,7.7,0,26,3,1,2,0,0,28.841448930435448,377,True,False,False,True,False,False,True,False,True,False,False,False,True,False
1.0,9,0,13.0,0,24,8,3,5,0,0,57.73288898920303,171,True,False,False,False,True,False,False,True,True,False,False,True,False,False
1.0,8,1,13.9,0,24,3,1,2,0,0,28.841448930435448,97,True,False,False,True,False,False,True,False,False,False,True,False,True,False
1.0,3,1,7.65,0,5,1,1,1,0,1,9.836772725052548,0,True,False,False,True,False,False,False,True,True,False,False,False,True,False
1.0,7,1,8.56,0,29,5,5,2,0,0,58.21940938007696,235,False,True,False,True,False,False,True,False,False,True,False,False,True,False
1.0,7,0,17.7,0,7,3,1,4,0,0,28.841448930435448,100,True,False,False,True,False,False,False,True,False,True,False,False,True,False
1.0,6,1,12.69,0,30,1,1,3,0,0,9.088041748076385,0,True,False,False,True,False,False,False,True,True,False,False,False,False,True
1.0,8,0,13.59,0,1,3,1,3,0,0,28.841448930435448,74,True,False,False,True,False,False,False,True,False,True,False,False,False,True
1.0,5,0,12.43,0,14,4,2,2,0,0,46.609950679980166,139,False,False,True,True,False,False,False,True,False,False,True,False,True,False
1.0,8,0,7.23,0,30,3,1,5,0,0,28.841448930435448,382,True,False,False,False,True,False,False,True,False,True,False,True,False,False
0.0,8,2,13.46,1,12,3,1,3,1,0,28.841448930435448,146,True,False,False,True,False,False,False,True,False,False,True,False,True,False
1.0,8,1,9.95,0,25,4,3,2,0,0,42.12004522996451,44,True,False,False,True,False,False,False,True,False,True,False,False,True,False
1.0,6,1,9.36,0,10,3,1,2,0,0,28.841448930435448,24,True,False,False,True,False,False,True,False,False,True,False,False,True,False
1.0,1,1,7.94,0,21,5,2,2,0,0,48.29493139263758,88,True,False,False,True,False,False,False,True,False,True,False,False,True,False
1.0,1,0,8.4,0,31,2,1,3,0,0,18.030526757389353,0,False,True,False,True,False,False,True,False,False,True,False,False,False,True
1.0,6,1,13.41,0,17,3,1,4,0,0,28.841448930435448,518,True,False,False,False,True,False,False,True,True,False,False,True,False,False
1.0,3,0,10.1,0,23,8,3,5,0,0,67.46908618471942,189,True,False,False,True,False,False,False,True,True,False,False,False,False,True
1.0,10,3,12.74,0,20,5,4,3,0,1,52.561652829784,345,True,False,False,True,False,False,False,True,False,False,True,False,False,True
1.0,8,2,9.64,0,16,1,1,2,0,0,11.20076556648418,0,True,False,False,True,False,False,False,True,False,True,False,False,True,False
1.0,5,0,10.08,0,1,5,2,3,0,0,42.829098513579765,105,True,False,False,True,False,False,False,True,False,True,False,False,False,True
1.0,1,0,8.01,0,16,2,2,2,0,0,20.20264359410504,257,False,True,False,True,False,False,False,True,False,True,False,True,False,False
1.0,1,0,8.17,0,1,8,3,1,0,0,69.86926832718505,145,True,False,False,True,False,False,False,True,False,True,False,False,True,False
1.0,7,1,12.06,0,7,3,1,3,0,0,28.841448930435448,47,True,False,False,True,False,False,False,True,False,True,False,False,False,True
1.0,10,0,14.4,0,27,3,1,3,0,0,30.39610304176267,0,True,False,False,True,False,False,False,True,False,True,False,False,False,True
1.0,10,2,16.65,0,17,1,1,2,0,1,10.792365575150654,0,True,False,False,True,False,False,True,False,False,True,False,False,True,False
1.0,1,0,6.75,0,19,3,1,2,0,0,28.841448930435448,204,True,False,False,True,False,False,True,False,True,False,False,False,True,False
1.0,9,0,14.9,0,13,3,1,3,0,0,28.841448930435448,205,True,False,False,True,False,False,True,False,False,True,False,True,False,False
1.0,7,2,16.0,0,3,6,3,2,0,3,72.1280324395884,181,True,False,False,True,False,False,False,True,False,True,False,False,True,False
1.0,6,0,9.76,0,27,1,1,4,0,0,8.350446858605132,0,False,True,False,True,False,False,False,True,False,True,False,True,False,False
0.0,10,0,11.0,0,12,2,1,2,0,0,14.178339025966451,0,True,False,False,False,True,False,False,True,True,False,False,False,True,False
1.0,1,0,6.0,0,23,3,2,2,0,0,39.46081734926581,133,True,False,False,False,True,False,False,True,False,True,False,False,True,False
1.0,4,2,10.48,0,30,3,1,3,0,0,28.841448930435448,13,True,False,False,True,False,False,True,False,False,True,False,False,False,True
0.0,4,0,11.5,0,25,3,1,3,0,0,28.841448930435448,25,True,False,False,True,False,False,False,True,False,True,False,True,False,False
1.0,10,0,10.97,0,14,1,1,2,0,0,7.780285598749863,0,True,False,False,False,True,False,False,True,False,True,False,True,False,False
1.0,9,1,23.44,0,3,3,1,6,0,0,28.841448930435448,384,False,False,True,True,False,False,False,True,False,False,True,False,False,True
1.0,3,3,12.07,0,19,1,1,3,0,0,11.690187465690414,0,True,False,False,True,False,False,False,True,False,True,False,False,True,False
0.0,6,0,15.93,0,24,3,1,4,0,0,28.71062726934123,0,True,False,False,True,False,False,False,True,False,True,False,False,False,True
1.0,3,0,13.14,0,19,3,1,4,0,0,28.841448930435448,138,True,False,False,True,False,False,False,True,True,False,False,True,False,False
1.0,5,1,11.0,0,3,2,1,3,0,1,25.674932907913373,0,False,True,False,False,False,True,False,True,False,True,False,False,False,True
0.0,10,0,10.62,0,29,2,1,2,1,0,24.042249430749436,0,False,False,True,True,False,False,False,True,False,True,False,False,True,False
1.0,7,1,15.1,0,29,2,2,2,0,0,24.959352856065905,173,True,False,False,True,False,False,False,True,False,True,False,False,True,False
1.0,5,0,13.5,0,31,3,2,1,0,0,28.675774467300776,174,False,True,False,False,True,False,False,True,False,False,True,False,True,False
1.0,3,1,5.5,0,5,5,3,2,0,0,56.44534911489111,181,True,False,False,True,False,False,False,True,True,False,False,True,False,False
1.0,6,3,8.77,0,16,3,2,2,0,0,29.10769760596586,195,True,False,False,True,False,False,False,True,False,True,False,False,True,False
1.0,8,0,13.55,0,18,4,1,4,0,0,35.135618405706765,0,True,False,False,True,False,False,False,True,False,True,False,False,False,True
1.0,7,0,9.6,0,30,2,1,2,0,0,19.424081329044057,0,False,False,True,False,True,False,False,True,True,False,False,False,True,False
1.0,10,0,9.5,0,15,1,1,1,0,1,10.851215985221145,0,False,False,True,False,True,False,False,True,False,True,False,False,True,False
0.0,9,0,12.0,0,23,2,1,2,0,0,26.898956429767054,0,False,True,False,False,True,False,False,True,False,True,False,False,True,False
1.0,3,0,6.6,0,16,27,12,2,0,0,353.9233109396008,481,True,False,False,False,False,True,False,True,True,False,False,True,False,False
1.0,4,0,10.1,0,24,3,2,1,0,0,34.19810576541565,334,True,False,False,True,False,False,False,True,True,False,False,False,True,False
1.0,3,0,8.81,1,28,5,5,1,1,0,58.03473770279564,357,True,False,False,False,False,True,False,True,False,True,False,False,True,False
1.0,6,1,10.54,0,17,1,1,4,0,0,11.192748694818242,0,True,False,False,False,True,False,False,True,True,False,False,False,False,True
1.0,10,1,19.08,0,7,3,1,4,0,0,37.1750855856676,0,True,False,False,True,False,False,False,True,False,False,True,False,True,False
1.0,1,0,18.98,0,25,1,1,5,0,0,12.157217845820718,0,False,False,True,True,False,False,False,True,True,False,False,False,False,True
1.0,10,0,10.5,0,7,3,2,3,0,0,17.260900300026634,230,False,False,True,False,True,False,False,True,False,True,False,False,False,True
1.0,3,1,12.0,0,19,3,1,2,0,0,28.841448930435448,27,True,False,False,True,False,False,False,True,False,True,False,False,True,False
0.0,8,0,9.1,0,5,3,1,5,0,0,38.02705981672005,0,True,False,False,True,False,False,False,True,False,True,False,False,False,True
1.0,5,0,14.4,0,27,8,2,3,0,0,83.0062276784767,195,True,False,False,False,True,False,False,True,True,False,False,False,False,True
0.0,9,1,13.7,0,8,2,1,3,0,0,19.934285299149963,0,True,False,False,False,True,False,False,True,False,True,False,False,False,True
1.0,9,1,16.39,0,17,3,1,4,0,0,28.841448930435448,370,True,False,False,True,False,False,False,True,True,False,False,False,False,True
1.0,7,2,7.21,0,1,2,1,3,0,2,22.223080981628755,0,True,False,False,False,True,False,False,True,False,True,False,False,False,True
1.0,3,0,4.67,0,1,3,1,1,0,0,28.841448930435448,152,True,False,False,False,True,False,False,True,False,False,True,False,True,False
1.0,1,2,5.9,0,14,3,1,3,0,0,28.841448930435448,91,True,False,False,True,False,False,False,True,False,False,True,False,False,True
1.0,10,0,10.5,0,8,3,2,3,0,0,36.88966274102148,117,False,True,False,False,True,False,False,True,False,True,False,False,False,True
1.0,5,0,9.84,0,1,3,1,2,0,0,28.841448930435448,56,False,True,False,False,False,True,False,True,True,False,False,True,False,False
1.0,8,0,8.56,0,17,3,2,2,0,0,36.857786492102825,173,False,False,True,False,True,False,False,True,True,False,False,False,True,False
1.0,9,1,12.51,0,28,6,4,1,0,0,57.33565873488392,299,True,False,False,True,False,False,True,False,False,True,False,False,True,False
1.0,8,2,22.86,1,30,3,1,4,1,0,28.841448930435448,44,False,True,False,True,False,False,False,True,True,False,False,False,False,True
1.0,4,1,9.64,0,29,3,2,3,0,0,40.609569867448585,259,True,False,False,True,False,False,False,True,False,True,False,False,False,True
1.0,7,1,6.66,0,30,3,1,2,0,0,28.841448930435448,230,True,False,False,True,False,False,False,True,False,False,True,False,True,False
1.0,6,0,10.0,0,28,2,1,5,0,0,24.631013894180526,0,True,False,False,False,True,False,False,True,False,True,False,True,False,False
1.0,8,2,12.9,0,29,2,1,1,0,2,18.494167002455214,0,False,True,False,True,False,False,True,False,False,False,True,False,True,False
1.0,7,1,9.75,0,11,3,2,4,0,1,22.12451540939444,221,True,False,False,True,False,False,False,True,False,False,True,True,False,False
1.0,6,2,12.9,0,20,5,2,3,0,2,49.01618107801756,209,True,False,False,True,False,False,False,True,True,False,False,False,True,False
1.0,6,0,8.5,0,25,3,1,1,0,0,28.841448930435448,135,True,False,False,False,True,False,True,False,False,True,False,False,True,False
1.0,1,0,6.6,0,17,2,2,3,0,0,18.466667782710573,113,False,True,False,False,False,True,False,True,False,False,True,True,False,False
1.0,3,1,8.93,0,27,3,1,2,0,0,28.841448930435448,176,False,True,False,True,False,False,False,True,True,False,False,False,True,False
1.0,1,0,7.73,0,1,8,6,2,0,0,104.07856148492397,317,False,False,True,True,False,False,False,True,False,True,False,False,True,False
1.0,10,1,6.26,0,16,3,1,3,0,0,28.841448930435448,176,True,False,False,True,False,False,True,False,False,True,False,False,False,True
1.0,8,1,7.23,0,17,1,1,3,0,0,10.283059358257084,0,True,False,False,False,True,False,False,True,False,True,False,False,False,True
1.0,8,1,19.9,0,5,3,1,6,0,1,29.18323408576645,0,True,False,False,True,False,False,False,True,True,False,False,False,False,True
0.0,10,1,12.12,0,1,1,1,2,1,1,11.097138555484086,0,False,True,False,True,False,False,False,True,False,False,True,False,True,False
0.0,10,0,12.87,0,9,3,1,5,0,0,28.841448930435448,36,False,False,True,True,False,False,False,True,False,True,False,False,False,True
0.0,3,0,8.9,0,4,3,1,4,0,0,28.841448930435448,36,False,True,False,True,False,False,True,False,False,True,False,True,False,False
0.0,4,0,10.55,0,11,3,1,1,0,0,28.841448930435448,216,False,False,True,True,False,False,False,True,False,True,False,False,True,False
1.0,6,0,12.0,0,15,6,3,3,0,0,62.93388318289428,269,True,False,False,False,True,False,False,True,False,False,True,False,False,True
1.0,7,0,19.03,0,23,3,1,4,0,0,33.978907145709684,0,True,False,False,True,False,False,True,False,False,True,False,False,False,True
1.0,8,1,9.95,0,12,5,2,3,0,1,38.77867208385116,166,False,False,True,True,False,False,False,True,False,True,False,False,False,True
1.0,4,0,6.5,0,20,5,2,3,0,0,49.29740827178287,229,True,False,False,False,True,False,False,True,False,True,False,False,False,True
1.0,6,0,11.65,0,16,1,1,2,0,0,11.26663884577654,0,True,False,False,False,False,True,False,True,False,True,False,False,True,False
1.0,3,1,7.65,0,4,5,3,2,0,1,48.72801027178643,225,True,False,False,True,False,False,False,True,False,False,True,True,False,False
1.0,7,0,13.1,0,28,5,2,5,1,0,63.23780787869655,272,True,False,False,True,False,False,False,True,False,False,True,True,False,False
1.0,3,0,8.81,1,14,3,3,1,1,0,28.72014723279893,246,True,False,False,False,False,True,False,True,True,False,False,False,True,False
0.0,10,1,10.8,0,28,1,1,4,0,0,9.218486799527248,0,True,False,False,True,False,False,True,False,False,False,True,True,False,False
1.0,5,1,11.56,0,3,3,1,5,0,0,29.112498121499428,0,True,False,False,False,True,False,False,True,False,True,False,False,False,True
0.0,5,0,7.8,0,1,3,1,6,0,0,28.841448930435448,267,False,False,True,True,False,False,False,True,False,True,False,False,False,True
1.0,9,2,7.73,0,27,3,1,3,0,0,28.841448930435448,19,False,False,True,True,False,False,False,True,False,True,False,False,False,True
1.0,5,2,13.42,0,17,1,1,2,0,0,8.023306221012646,0,True,False,False,True,False,False,False,True,True,False,False,False,True,False
1.0,9,0,8.73,0,4,2,1,3,0,0,17.25363626440614,0,True,False,False,True,False,False,False,True,True,False,False,False,False,True
1.0,3,1,11.81,0,5,1,1,4,0,0,11.435513250551764,0,True,False,False,True,False,False,False,True,False,True,False,True,False,False
0.0,3,0,16.92,0,9,7,3,4,0,0,79.70243106085405,90,True,False,False,True,False,False,False,True,False,True,False,False,False,True
1.0,5,0,10.88,0,27,4,2,1,0,0,44.884448541440285,116,True,False,False,False,True,False,False,True,True,False,False,False,True,False
0.0,1,0,6.0,0,1,5,5,1,0,0,45.26418224350736,426,False,False,True,False,True,False,False,True,False,True,False,False,True,False
1.0,3,1,8.2,0,3,2,1,4,0,0,18.5130776337071,0,False,False,True,True,False,False,False,True,False,True,False,True,False,False
0.0,5,0,8.0,0,21,2,1,3,0,0,21.35130484826756,0,True,False,False,False,True,False,False,True,False,True,False,False,False,True
1.0,1,0,6.75,0,27,3,1,2,0,0,28.841448930435448,32,True,False,False,True,False,False,True,False,False,True,False,False,True,False
1.0,4,0,8.5,0,30,3,1,2,0,0,28.841448930435448,194,True,False,False,False,True,False,False,True,True,False,False,False,True,False
1.0,9,0,9.0,0,4,3,3,2,1,0,38.38523142235722,167,True,False,False,False,True,False,False,True,False,True,False,True,False,False
1.0,6,1,13.24,0,1,3,1,4,0,0,28.841448930435448,394,True,False,False,True,False,False,True,False,False,True,False,True,False,False
1.0,4,0,6.5,0,3,2,2,2,0,0,18.443810366531977,161,False,False,True,False,False,True,False,True,True,False,False,True,False,False
0.0,8,1,11.88,0,7,5,3,2,0,0,46.0701184139793,113,True,False,False,True,False,False,False,True,False,True,False,False,True,False
1.0,10,2,9.1,0,30,1,1,2,0,2,9.672734846719685,0,True,False,False,True,False,False,False,True,True,False,False,False,True,False
0.0,10,0,18.7,0,31,3,1,5,0,0,28.841448930435448,99,True,False,False,True,False,False,False,True,False,True,False,False,False,True
1.0,1,0,7.6,0,25,1,1,2,0,0,10.80615347129958,0,False,False,True,False,True,False,False,True,False,True,False,True,False,False
1.0,1,1,7.9,0,1,3,1,2,0,0,28.841448930435448,253,True,False,False,True,False,False,True,False,False,False,True,False,True,False
1.0,10,0,9.5,0,30,1,1,2,0,0,12.358192306645115,0,True,False,False,False,True,False,False,True,False,True,False,True,False,False
1.0,6,1,10.23,0,28,1,1,3,0,0,10.878704044893084,0,True,False,False,True,False,False,False,True,False,False,True,False,False,True
1.0,10,3,13.95,0,1,1,1,3,0,4,13.270983799324704,0,True,False,False,True,False,False,False,True,False,False,True,False,False,True
1.0,10,0,10.5,0,29,3,1,3,1,0,28.841448930435448,112,True,False,False,False,True,False,False,True,False,True,False,False,False,True
1.0,5,1,9.45,0,10,1,1,3,0,0,8.50381196848118,0,True,False,False,True,False,False,True,False,True,False,False,False,False,True
1.0,4,1,9.31,0,30,3,1,3,0,0,28.841448930435448,250,True,False,False,True,False,False,False,True,False,True,False,False,False,True
0.0,8,1,9.95,0,28,1,1,4,0,0,13.890350569062932,0,True,False,False,True,False,False,False,True,True,False,False,True,False,False
1.0,5,1,12.64,1,1,5,3,3,1,1,62.26072443093004,251,False,False,True,True,False,False,True,False,True,False,False,False,False,True
1.0,5,0,8.72,0,16,3,1,1,0,0,28.841448930435448,128,False,False,True,True,False,False,False,True,False,True,False,False,True,False
1.0,1,1,8.85,1,5,3,1,2,1,0,28.841448930435448,112,True,False,False,True,False,False,False,True,False,True,False,False,True,False
1.0,6,0,9.0,0,20,1,1,2,0,0,12.83356741759151,0,True,False,False,False,True,False,True,False,False,True,False,True,False,False
1.0,10,0,9.5,0,29,5,3,2,0,0,62.73967193025362,88,False,True,False,True,False,False,False,True,False,True,False,True,False,False
1.0,8,2,16.84,0,28,5,2,5,0,1,70.02371278078708,251,False,True,False,True,False,False,False,True,True,False,False,False,False,True
0.0,8,0,10.98,0,7,3,1,3,0,0,28.841448930435448,364,True,False,False,True,False,False,False,True,True,False,False,False,False,True
0.0,4,0,7.74,0,25,1,1,2,0,0,8.175349492275814,0,False,False,True,True,False,False,True,False,False,False,True,False,True,False
0.0,10,1,11.7,0,4,3,1,3,0,0,28.841448930435448,282,False,True,False,True,False,False,True,False,False,True,False,False,False,True
1.0,8,0,10.7,0,12,3,1,3,0,0,28.841448930435448,74,True,False,False,False,True,False,False,True,True,False,False,False,False,True
1.0,9,1,9.49,0,28,3,2,4,0,1,29.863635462255026,192,True,False,False,True,False,False,False,True,False,True,False,True,False,False
1.0,1,0,0.1999999999999993,0,27,1,1,2,0,0,14.863952014953512,0,True,False,False,False,False,True,False,True,True,False,False,False,True,False
1.0,7,0,10.59,0,31,3,1,4,0,0,28.841448930435448,104,False,False,True,False,True,False,False,True,False,True,False,False,False,True
1.0,3,2,11.43,0,29,6,2,6,0,0,81.89236232128403,167,True,False,False,True,False,False,False,True,False,False,True,True,False,False
1.0,3,0,16.61,1,28,6,2,4,1,0,69.61066611954513,152,False,False,True,True,False,False,False,True,False,True,False,False,False,True
0.0,3,0,9.7,0,15,3,1,2,0,0,28.841448930435448,19,False,True,False,True,False,False,True,False,False,False,True,False,True,False
1.0,6,2,9.1,0,29,3,1,4,0,0,28.841448930435448,18,True,False,False,True,False,False,False,True,True,False,False,True,False,False
1.0,10,0,8.1,0,30,1,1,2,0,0,8.071824619978806,0,True,False,False,False,True,False,False,True,False,True,False,False,True,False
1.0,6,0,10.0,0,22,1,1,2,0,0,9.923682556828147,0,False,False,True,False,False,True,False,True,False,False,True,False,True,False
1.0,6,1,12.45,0,19,3,1,2,0,0,28.841448930435448,92,True,False,False,True,False,False,True,False,True,False,False,False,True,False
1.0,3,1,7.01,0,22,3,2,2,1,0,33.564539440154775,148,True,False,False,True,False,False,False,True,False,True,False,False,True,False
1.0,1,0,9.0,0,29,6,3,2,0,0,58.952856143122816,116,True,False,False,True,False,False,True,False,False,True,False,False,True,False
1.0,1,0,4.07,0,1,3,1,2,0,0,28.841448930435448,294,True,False,False,False,True,False,False,True,False,True,False,False,True,False
1.0,3,1,14.06,1,28,3,1,2,1,0,28.841448930435448,112,True,False,False,True,False,False,False,True,False,True,False,False,True,False
1.0,6,0,10.64,0,20,3,1,1,0,0,28.841448930435448,424,False,False,True,False,True,False,False,True,False,True,False,False,True,False
1.0,8,1,11.47,0,30,6,2,2,0,0,28.892453896816583,156,True,False,False,True,False,False,False,True,False,True,False,False,True,False
