N_SUBSCRIPTIONS,PRICE,DAYS_FROM_PROMO,N_TRANSACTIONS,N_ITEMS,SUBSCR_CANC,MARGIN,MONTH,DAYS_BETWEEN_TRANSACTIONS,PAYMENT_TYPE_Coupon,POINT_OF_SALE_MI,PHONE_NUMBER,MAIL,AGE_22–30+,PROP_CONBINI_Medio,POINT_OF_SALE_BO,AGE_15–21,PROP_CONBINI_Alto,PAYMENT_TYPE_Card,PAID
1,11.5,26,0.6931471805599453,4,1,2.307623558698403,6,0,False,False,0,0,False,True,True,True,False,True,0
1,6.9,31,3.1354942159291497,1,1,5.624662059069481,3,289,True,False,1,1,False,False,True,True,False,False,1
0,10.3,5,0.6931471805599453,2,0,2.4557032773793885,4,0,False,True,0,0,True,False,False,False,True,True,1
1,12.69,11,0.6931471805599453,3,0,3.3958983308067054,6,50,False,True,0,0,False,True,False,False,False,True,1
0,16.8,12,0.6931471805599453,5,0,2.5518489645630136,8,0,False,True,0,0,False,True,False,True,False,True,0
0,13.5,30,0.6931471805599453,3,0,2.4247006198094856,5,0,False,False,0,0,False,False,True,True,True,True,1
0,10.5,31,1.0986122886681096,3,0,3.7782844335928725,10,173,False,False,0,0,False,True,True,True,False,False,1
0,10.83,11,0.6931471805599453,2,0,2.732818099553076,6,0,False,False,0,0,False,False,True,False,False,True,1
0,10.85,26,0.6931471805599453,4,0,3.3374661528022687,1,0,False,True,0,0,True,True,False,False,False,True,1
1,7.109999999999999,27,0.6931471805599453,3,0,3.67476136840097,3,0,False,False,0,0,True,True,True,False,False,True,0
0,7.79,3,0.6931471805599453,3,0,3.3958983308067054,1,0,False,False,0,0,True,True,False,False,False,True,1
1,10.53,28,0.6931471805599453,2,0,2.128874064067732,4,0,False,False,0,0,False,False,True,False,False,True,1
0,5.8,20,0.6931471805599453,2,0,3.6740415577122323,3,0,False,False,0,0,False,False,True,False,False,False,1
1,12.7,1,1.0986122886681096,3,0,3.911651068945264,1,113,False,True,0,0,False,False,False,False,False,True,1
2,12.2,30,0.6931471805599453,3,0,3.3958983308067054,8,363,False,False,0,0,True,True,True,False,False,True,1
1,13.05,28,1.0986122886681096,3,1,4.006773508182226,7,208,False,False,0,0,False,False,True,True,False,True,1
0,5.6,24,0.6931471805599453,2,0,3.4849595579833,1,0,False,True,0,0,False,False,False,True,False,False,1
0,8.5,6,0.6931471805599453,3,0,3.3958983308067054,8,23,False,False,0,0,False,True,True,False,False,False,1
2,14.9,30,0.6931471805599453,3,0,3.3958983308067054,9,170,False,False,0,0,True,True,True,False,False,True,1
2,11.61,13,0.6931471805599453,2,0,3.3958983308067054,5,30,False,False,0,0,False,False,True,True,False,True,1
0,11.7,27,0.6931471805599453,2,0,2.2956834133821444,1,0,False,False,0,0,True,False,True,False,True,True,1
0,10.98,8,0.6931471805599453,4,0,3.3958983308067054,8,363,False,False,0,0,False,False,True,True,True,True,1
2,9.9,11,0.6931471805599453,1,0,3.3958983308067054,5,329,False,False,0,0,False,False,False,True,False,True,1
0,8.0,1,1.0986122886681096,1,0,3.829543070095829,3,176,True,False,0,0,False,False,True,True,False,False,1
0,8.93,12,0.6931471805599453,2,0,2.6820206737485184,1,0,False,False,1,1,False,False,True,True,False,True,1
0,7.5,11,1.0986122886681096,2,0,3.460432933149021,5,121,False,False,0,0,False,False,True,False,False,False,1
1,12.5,13,0.6931471805599453,3,0,3.3958983308067054,4,57,False,False,0,0,False,True,True,False,False,True,1
0,12.0,28,1.791759469228055,1,0,4.638709474951406,6,77,False,False,0,0,False,False,True,False,False,False,1
0,7.23,29,1.0986122886681096,3,0,4.507127381957551,6,148,False,False,0,0,True,True,True,False,False,False,1
1,8.89,9,1.0986122886681096,2,0,3.1451907525051084,3,218,False,False,0,0,False,False,True,True,False,True,0
1,7.83,15,0.6931471805599453,5,0,2.471479176465237,1,0,False,False,0,0,False,False,True,False,True,True,1
1,14.94,22,1.3862943611198906,2,1,4.082528914658493,6,334,False,True,0,0,False,False,False,True,False,True,1
1,8.25,1,1.0986122886681096,3,0,4.646651600522446,4,159,False,False,0,0,False,True,False,False,False,True,1
0,9.0,15,1.3862943611198906,1,0,3.5607847999087783,10,244,False,False,0,0,False,False,True,False,False,False,1
0,6.5,11,1.791759469228055,1,0,3.8601649592818967,4,117,True,False,0,0,False,False,True,False,False,False,1
0,13.41,30,1.0986122886681096,4,0,3.8743083889701753,6,175,False,False,0,1,False,True,True,False,False,True,1
1,10.53,12,0.6931471805599453,3,0,3.0660912615281912,7,0,False,False,0,0,False,True,True,False,False,True,1
0,10.0,28,0.6931471805599453,3,0,3.3958983308067054,5,523,False,True,0,0,False,True,False,True,False,True,0
0,8.9,12,1.3862943611198906,2,0,3.9159370972252736,4,252,False,True,0,0,False,False,False,True,True,True,1
1,9.56,1,1.0986122886681096,2,0,3.5721422315162403,6,227,False,False,0,1,False,False,True,False,False,True,1
1,8.39,29,0.6931471805599453,2,0,3.3958983308067054,10,204,False,False,0,0,False,False,True,True,False,True,1
4,14.61,29,0.6931471805599453,3,5,3.3512517245055897,7,0,False,False,0,0,False,False,True,True,False,True,1
1,16.84,1,0.6931471805599453,3,0,3.3958983308067054,7,63,False,False,0,0,False,False,True,True,False,True,1
2,13.0,17,1.0986122886681096,4,2,3.5019234196653763,1,239,False,False,0,0,True,True,True,False,False,True,1
3,12.51,30,0.6931471805599453,3,1,1.6966068829834733,8,0,False,False,0,0,False,True,True,True,False,True,1
1,11.43,23,1.0986122886681096,2,0,4.1443753981139535,7,206,False,False,0,1,False,False,True,False,False,True,1
1,8.9,30,1.0986122886681096,1,1,3.391331879275528,4,177,False,False,0,0,False,False,True,False,False,True,1
0,15.6,20,0.6931471805599453,6,0,3.3958983308067054,5,354,False,True,0,0,False,False,False,False,True,True,1
0,8.08,4,1.0986122886681096,2,0,4.205391096319609,4,210,False,False,0,0,False,False,True,True,False,False,1
0,8.0,1,0.6931471805599453,2,0,3.3958983308067054,5,154,False,False,0,0,False,False,True,False,False,True,1
0,8.56,3,0.6931471805599453,3,0,3.3958983308067054,10,268,False,False,0,0,False,True,True,False,False,False,1
1,13.4,18,1.6094379124341003,2,0,4.142937890676761,4,279,False,False,0,0,True,False,True,False,False,True,1
1,9.45,3,1.3862943611198906,4,0,4.258885918196777,7,115,False,False,0,0,True,False,True,False,True,True,1
1,8.08,30,0.6931471805599453,2,0,2.164553082001281,10,0,False,True,0,0,False,False,False,False,False,False,1
1,12.51,27,0.6931471805599453,3,0,2.391415312486699,8,0,False,False,0,0,False,True,True,False,False,True,1
0,6.7,30,2.5649493574615367,3,0,5.256600233268199,9,495,True,False,1,1,False,False,False,True,True,False,1
0,10.32,17,0.6931471805599453,2,0,2.454268640751632,7,0,False,True,0,0,False,False,False,False,False,True,1
0,9.4,18,0.6931471805599453,2,0,3.3958983308067054,4,2032,False,False,0,0,False,False,True,False,False,False,1
2,15.57,30,0.6931471805599453,5,0,3.3958983308067054,8,5,False,False,1,1,False,True,True,False,False,True,1
1,17.7,30,0.6931471805599453,5,1,2.553084348446847,6,0,False,False,0,0,False,True,True,True,False,True,1
1,0.6699999999999999,4,0.6931471805599453,3,0,3.173874964284246,1,0,False,False,0,0,False,True,False,True,False,True,1
1,15.05,24,0.6931471805599453,3,0,2.487235451395218,5,0,False,True,0,0,True,False,False,False,False,True,1
0,8.5,30,0.6931471805599453,2,0,3.3958983308067054,10,73,False,False,0,0,False,False,True,False,False,False,1
0,9.64,12,0.6931471805599453,4,0,3.3958983308067054,6,297,False,False,0,0,True,False,True,False,True,False,1
2,11.43,17,0.6931471805599453,3,0,3.3958983308067054,7,86,False,False,0,0,False,True,False,False,False,True,1
0,10.3,7,0.6931471805599453,3,0,3.5649828376716473,3,0,False,True,0,0,False,True,False,True,False,True,0
0,8.82,4,0.6931471805599453,2,0,2.7280636220352763,3,0,False,False,0,0,True,False,False,False,False,True,1
0,7.23,30,0.6931471805599453,2,0,3.3958983308067054,8,97,False,False,0,0,True,False,True,False,False,False,1
0,7.65,23,0.6931471805599453,4,0,2.8700518247867413,8,0,False,False,0,0,False,False,True,True,True,False,1
1,12.15,1,0.6931471805599453,4,0,3.3958983308067054,7,114,False,False,0,0,True,True,True,False,False,True,1
1,10.0,5,1.6094379124341003,4,0,3.9606001838011893,1,229,False,False,0,0,False,False,True,True,True,True,1
0,8.0,28,1.791759469228055,1,0,4.211958545943771,1,280,False,False,0,0,False,False,True,False,False,False,1
1,12.69,6,0.6931471805599453,3,0,3.2416944015754234,6,0,False,False,0,0,True,True,True,False,False,True,1
1,16.5,30,0.6931471805599453,3,1,3.5352841344407393,8,0,False,False,0,0,False,True,True,True,False,True,1
1,20.39,31,0.6931471805599453,4,1,2.8500220753787464,8,0,False,False,1,1,False,True,False,True,False,True,1
1,10.16,11,0.6931471805599453,2,0,3.3958983308067054,5,32,False,False,0,0,False,False,True,True,False,True,1
3,12.15,6,0.6931471805599453,4,4,3.3653789578380966,8,0,False,False,0,0,False,True,True,True,False,True,1
1,13.1,27,0.6931471805599453,4,1,3.032569206320229,9,0,False,False,0,0,False,False,True,False,True,True,1
0,6.12,23,0.6931471805599453,3,0,3.062040503093153,3,0,False,False,0,0,True,True,True,False,False,False,1
1,13.07,30,1.0986122886681096,4,0,4.7354742438432105,7,215,False,True,0,0,False,False,False,True,True,True,1
1,9.45,11,0.6931471805599453,3,0,3.3958983308067054,7,135,False,True,0,0,False,True,False,True,False,True,1
1,10.59,11,0.6931471805599453,3,1,2.050739084687231,5,0,False,False,0,0,False,True,True,True,False,True,1
1,7.9,13,0.6931471805599453,3,0,3.3958983308067054,1,69,False,False,0,0,False,True,True,False,False,True,1
0,4.64,1,0.6931471805599453,5,0,2.3497803848880014,1,0,False,False,0,0,False,False,False,False,True,False,1
0,14.4,16,0.6931471805599453,2,0,3.3958983308067054,10,9,False,False,0,1,False,False,True,False,False,True,1
0,8.81,20,0.6931471805599453,1,0,3.47186002452318,3,0,False,False,0,0,False,False,False,True,False,False,1
0,21.3,22,0.6931471805599453,3,0,3.3958983308067054,10,266,False,False,0,0,False,False,True,False,False,True,0
0,12.0,27,0.6931471805599453,4,0,3.3958983308067054,6,100,False,False,0,0,True,False,True,False,True,False,1
1,5.0,11,2.772588722239781,2,0,5.68410036465157,3,615,True,False,1,1,False,False,True,False,True,False,1
0,17.19,13,1.0986122886681096,3,0,2.8168423316282833,10,214,False,False,0,1,False,True,True,False,False,True,1
0,14.03,28,0.6931471805599453,3,0,1.9950697010546639,7,0,False,False,0,0,False,False,True,False,False,True,1
0,8.2,31,0.6931471805599453,2,0,3.3958983308067054,1,106,False,False,0,0,False,False,False,True,True,True,1
0,9.0,29,1.6094379124341003,2,0,3.9445606611164252,6,224,True,False,0,0,False,False,True,True,True,False,1
0,12.0,17,1.0986122886681096,1,0,2.926066430404446,10,73,False,False,0,0,True,False,False,False,False,False,0
1,9.15,17,0.6931471805599453,2,0,3.3958983308067054,9,188,False,False,0,0,True,False,True,False,False,True,1
3,9.64,6,0.6931471805599453,3,4,2.4734391373054865,10,0,False,False,0,0,False,True,False,False,False,True,1
1,9.81,29,4.584967478670572,2,0,6.826219769410479,10,1226,True,False,1,1,False,False,True,True,True,False,1
0,8.64,25,0.6931471805599453,3,1,2.4323635625645696,5,0,False,True,0,0,True,True,False,False,False,True,1
2,12.95,13,0.6931471805599453,5,1,3.1273896190934183,5,0,False,False,0,0,False,True,True,True,False,True,1
1,10.8,31,0.6931471805599453,3,1,3.1595253657116213,10,0,False,True,0,0,False,False,False,False,False,True,0
0,9.28,29,0.6931471805599453,3,0,2.3860825499686804,4,0,False,True,0,0,False,True,False,True,False,True,1
2,22.38,29,1.0986122886681096,5,2,4.199143942997289,7,128,False,False,0,0,False,True,True,True,False,True,1
1,13.31,3,1.0986122886681096,3,1,3.6135955935635535,5,132,False,False,0,0,False,True,True,True,False,True,1
1,6.5,28,0.6931471805599453,3,0,2.832760311145999,4,0,False,False,0,0,False,False,True,True,True,False,1
2,13.27,22,1.0986122886681096,2,1,3.261009044696887,10,159,False,False,0,0,False,False,False,False,False,True,1
0,10.37,7,1.3862943611198906,4,0,4.199191037402646,4,140,False,False,0,0,False,False,True,True,True,True,1
0,8.9,5,0.6931471805599453,2,0,2.7122808367882776,5,0,False,False,0,0,True,False,False,False,True,True,1
0,6.5,1,1.3862943611198906,5,0,4.211656099704008,5,156,False,False,0,0,False,False,True,False,True,False,1
0,16.84,21,0.6931471805599453,4,0,2.7289795251501014,8,0,False,False,0,0,False,True,True,True,False,True,1
1,10.16,6,0.6931471805599453,3,0,3.3958983308067054,5,133,False,False,0,0,False,True,True,True,False,True,1
0,4.87,19,0.6931471805599453,2,0,3.3958983308067054,3,13,False,False,0,0,False,False,False,False,False,True,1
1,7.23,14,0.6931471805599453,4,2,2.4833985691124285,8,0,False,False,0,0,False,False,True,False,True,False,1
0,9.0,21,1.0986122886681096,2,0,3.2227936547323224,5,115,False,True,0,0,False,False,False,True,True,False,1
1,11.43,31,0.6931471805599453,2,1,3.1376080541539704,5,0,False,False,0,0,False,False,True,True,False,True,1
1,7.95,11,0.6931471805599453,2,0,3.2117215899204608,4,0,False,False,0,0,False,False,True,True,False,True,1
2,14.9,27,0.6931471805599453,7,0,3.3958983308067054,4,229,False,False,0,0,True,False,True,False,True,True,1
2,13.01,25,0.6931471805599453,3,1,2.312865968923296,4,0,False,False,0,0,False,False,False,True,False,True,1
2,12.7,30,0.6931471805599453,3,0,2.5432486583847718,8,0,False,False,1,1,False,True,True,True,False,True,1
0,14.9,28,0.6931471805599453,3,0,2.6484498759365525,8,0,False,False,0,0,False,True,True,True,False,True,1
1,10.4,12,1.0986122886681096,2,0,3.592044931248773,10,122,False,False,0,0,False,False,True,True,False,False,1
1,10.35,8,0.6931471805599453,3,0,2.9996709729529147,7,0,False,False,1,1,True,True,True,False,False,True,1
1,15.9,29,1.0986122886681096,2,1,3.8677783521189903,9,213,False,False,0,0,False,False,True,True,False,True,1
2,13.1,8,1.3862943611198906,2,3,4.075308162062297,4,217,False,False,0,0,False,False,False,False,False,True,1
0,8.02,24,1.3862943611198906,3,0,3.3583922166279296,6,313,False,False,0,0,True,False,False,False,True,True,0
0,11.25,29,1.0986122886681096,2,0,3.2111961741470565,4,132,False,False,0,0,False,False,True,True,False,True,0
0,9.0,3,1.6094379124341003,1,0,3.786844566737517,6,295,False,False,0,1,True,False,False,False,False,False,1
1,10.53,14,0.6931471805599453,7,0,3.3958983308067054,5,119,False,False,0,0,False,False,True,False,True,True,1
1,11.61,18,0.6931471805599453,2,0,3.3958983308067054,6,330,False,False,0,0,True,False,True,False,False,True,1
2,8.08,3,0.6931471805599453,2,0,2.248468152380162,4,0,False,True,0,0,False,False,False,True,False,True,1
2,18.99,30,0.6931471805599453,6,1,2.3966928522049447,6,0,False,False,0,0,False,True,True,True,False,True,1
1,10.5,28,1.0986122886681096,3,1,3.7123833053877497,4,174,False,False,0,0,False,False,True,True,False,False,1
0,10.6,12,0.6931471805599453,2,0,3.1955949777427994,1,0,False,False,0,0,False,False,True,False,True,True,1
0,6.5,24,3.784189633918261,3,0,6.327671972695705,4,955,True,False,0,1,False,False,True,True,True,False,1
1,5.73,24,1.0986122886681096,4,0,3.655576539217015,1,200,False,False,0,0,True,False,True,False,True,True,1
0,9.5,1,0.6931471805599453,1,0,2.4140569531141085,6,0,False,False,0,0,True,False,True,False,False,False,1
2,18.64,22,0.6931471805599453,4,1,3.5711327590234503,4,0,False,False,0,0,False,False,True,True,False,True,1
0,13.77,20,0.6931471805599453,3,0,3.3958983308067054,7,150,False,True,0,0,True,False,False,False,False,True,1
2,10.57,3,1.0986122886681096,3,2,3.6909219197528844,5,193,False,False,0,0,False,False,True,True,False,True,1
1,9.07,4,1.0986122886681096,2,0,3.451296313358701,6,190,False,False,0,0,True,False,True,False,False,False,1
0,10.16,7,0.6931471805599453,4,0,3.3958983308067054,9,37,False,False,0,0,False,False,True,False,True,False,1
1,15.65,10,0.6931471805599453,6,0,2.2793864815278186,10,0,False,False,0,0,False,True,True,True,False,True,0
0,15.6,8,1.0986122886681096,2,0,3.5216976766483445,5,247,False,False,0,0,False,False,False,True,False,True,0
1,9.45,30,0.6931471805599453,4,0,1.8436563260935348,8,0,False,False,0,0,False,False,True,False,True,True,1
1,9.45,30,0.6931471805599453,3,0,3.3958983308067054,7,18,False,False,0,0,False,True,True,True,False,True,1
0,4.87,26,0.6931471805599453,2,0,3.1104523308214618,1,0,False,False,0,0,False,False,True,True,False,False,1
0,13.0,6,0.6931471805599453,2,0,3.317114980384892,6,0,False,False,0,0,False,False,True,True,True,False,0
0,6.3,25,0.6931471805599453,3,0,2.385568602263731,3,0,False,False,0,1,False,True,True,True,False,False,1
1,8.1,26,0.6931471805599453,3,0,2.314586625574316,1,0,True,False,0,0,False,False,True,True,True,False,1
1,14.6,7,1.0986122886681096,5,0,3.2906846938637884,3,221,False,False,0,0,False,False,True,True,True,True,1
1,10.55,8,0.6931471805599453,4,0,3.3958983308067054,4,150,False,False,0,0,False,False,True,False,True,True,1
1,8.71,1,1.0986122886681096,2,0,3.6559224862708017,9,86,False,False,0,0,False,False,False,True,True,True,1
0,7.9,28,1.0986122886681096,4,0,3.387585573026421,3,107,True,False,0,0,False,False,True,True,True,False,1
1,11.43,7,0.6931471805599453,3,1,3.3493501527164034,7,0,False,False,1,1,False,True,True,False,False,True,1
1,13.1,23,2.1972245773362196,4,1,4.27705369120197,4,260,False,False,0,0,False,False,True,True,True,True,1
3,9.64,18,0.6931471805599453,2,0,3.3958983308067054,4,56,False,False,0,0,False,False,True,False,False,True,1
2,12.9,22,1.0986122886681096,1,2,2.9780776869751513,6,53,False,False,0,0,False,False,True,True,False,True,1
0,8.1,25,0.6931471805599453,3,0,3.3958983308067054,1,320,True,False,0,0,False,False,True,True,True,False,1
1,10.59,3,1.0986122886681096,2,1,4.213288269429508,4,237,False,False,0,0,False,False,True,True,False,True,1
1,11.88,3,1.0986122886681096,2,0,4.201820968133305,10,82,False,False,0,0,False,False,False,True,False,True,1
2,10.53,24,0.6931471805599453,2,0,3.3958983308067054,7,215,False,True,0,0,True,False,False,False,False,True,1
0,7.5,1,0.6931471805599453,2,0,3.3958983308067054,10,469,False,False,0,0,False,False,False,False,False,False,1
2,9.52,22,0.6931471805599453,3,1,3.828968988077598,7,0,False,False,0,0,False,False,True,False,False,True,1
1,12.53,23,1.6094379124341003,4,1,4.517456650524773,6,256,False,False,0,0,True,False,True,False,True,True,1
0,13.04,9,0.6931471805599453,2,0,3.3958983308067054,4,123,False,True,0,0,False,False,False,True,False,True,1
0,13.15,16,0.6931471805599453,3,0,3.3958983308067054,7,49,False,False,0,0,False,False,False,True,False,True,1
1,8.56,30,0.6931471805599453,2,2,3.3034670646171387,4,0,False,False,0,0,False,False,False,False,False,True,1
0,9.0,3,0.6931471805599453,3,0,3.2503939728448925,7,0,False,False,0,0,False,False,False,False,True,False,1
0,9.57,3,1.0986122886681096,2,0,3.674184588115366,9,154,False,False,0,0,True,False,True,False,True,False,1
1,11.28,26,0.6931471805599453,4,0,2.212307901323991,9,0,False,True,0,0,False,True,False,False,False,True,1
2,10.12,16,0.6931471805599453,4,0,3.3958983308067054,3,146,False,False,0,0,False,True,True,True,False,True,1
1,14.94,6,0.6931471805599453,2,0,3.4431561497987513,7,0,False,False,0,0,False,False,False,True,False,True,1
1,7.1,3,0.6931471805599453,1,0,3.344090991012143,1,0,False,False,0,0,True,False,True,False,False,False,1
0,6.7,1,0.6931471805599453,1,0,3.3958983308067054,7,446,True,False,0,0,False,False,True,True,False,False,1
1,12.51,18,0.6931471805599453,3,0,3.3958983308067054,8,283,False,False,0,0,True,True,False,False,False,True,1
1,9.9,30,0.6931471805599453,2,1,2.3885194579485325,3,0,False,True,0,0,False,False,False,True,False,True,1
2,7.9,25,1.0986122886681096,3,3,2.926962902071573,1,97,False,True,0,0,False,True,False,False,False,True,1
1,7.0,12,0.6931471805599453,4,0,3.3958983308067054,4,277,False,True,0,0,True,False,False,False,True,False,1
0,12.0,23,0.6931471805599453,4,0,3.11840293493571,10,0,False,False,0,0,False,False,True,True,True,True,0
0,8.7,31,0.6931471805599453,3,0,2.346157229022145,3,0,False,True,0,0,False,True,False,True,False,False,1
2,28.8,20,1.0986122886681096,5,2,4.539612366548684,8,136,False,True,0,0,False,True,False,False,False,True,1
1,10.97,20,0.6931471805599453,5,0,3.3958983308067054,10,28,False,True,0,0,False,True,False,False,False,True,1
0,10.5,14,0.6931471805599453,3,0,2.4222151031887957,10,0,False,False,0,0,False,True,True,True,False,False,1
0,6.35,17,0.6931471805599453,1,0,3.3896478962555676,4,0,False,False,0,0,False,False,True,False,False,False,1
0,13.85,30,1.0986122886681096,4,0,3.801474561471342,10,240,False,False,0,0,False,True,True,True,False,True,1
0,9.9,3,0.6931471805599453,3,0,3.3958983308067054,9,47,True,False,0,0,False,True,True,False,False,False,1
0,15.34,17,0.6931471805599453,5,0,3.3745264142925326,5,0,False,True,0,0,False,True,False,True,False,True,0
0,7.1,30,0.6931471805599453,3,0,2.659451029705028,1,0,False,False,0,0,True,False,True,False,True,False,1
1,20.49,24,0.6931471805599453,3,0,3.6395623217567237,10,0,False,True,0,0,False,True,False,True,False,True,1
0,7.41,31,0.6931471805599453,2,0,3.3958983308067054,3,54,False,False,0,0,True,False,True,False,False,True,1
1,9.07,26,0.6931471805599453,3,0,3.3958983308067054,6,402,False,False,0,0,True,True,True,False,False,False,1
0,14.0,1,0.6931471805599453,1,0,3.643269598008507,7,0,True,False,0,0,False,False,True,False,False,False,1
1,9.1,9,1.0986122886681096,3,0,3.218662250478344,3,152,False,False,0,0,False,True,True,True,False,True,1
0,9.5,3,0.6931471805599453,4,0,3.3958983308067054,9,34,False,False,0,0,True,False,True,False,True,False,1
1,8.78,5,1.9459101490553132,3,1,4.4952287277186205,5,330,False,False,0,0,True,False,True,False,True,True,1
1,12.18,7,0.6931471805599453,4,0,3.3958983308067054,4,71,False,False,0,0,False,True,False,False,False,True,1
0,16.61,4,0.6931471805599453,1,0,2.2154057063406443,7,0,False,False,0,0,False,False,False,False,False,True,1
2,12.0,9,0.6931471805599453,4,0,3.321060995779153,1,0,False,True,0,0,False,True,False,True,False,True,1
1,6.7,3,0.6931471805599453,2,0,2.569233671989635,8,0,True,False,1,1,True,False,True,False,True,False,1
1,11.73,11,0.6931471805599453,5,0,3.3958983308067054,5,145,False,False,1,1,False,False,True,True,True,True,1
1,9.59,16,0.6931471805599453,2,0,3.3958983308067054,5,73,False,False,0,0,False,False,True,True,False,True,1
1,16.0,11,1.0986122886681096,2,0,3.2866417648419985,8,173,False,False,1,1,False,False,False,False,False,True,1
0,6.720000000000001,29,0.6931471805599453,1,0,3.3958983308067054,4,373,False,False,0,0,False,False,False,False,False,True,1
2,13.43,6,1.0986122886681096,3,3,3.8250687295424757,7,180,False,False,0,0,False,False,True,False,False,True,1
0,14.31,7,0.6931471805599453,5,0,2.1738863383439595,7,0,False,False,0,0,False,True,True,True,False,True,1
1,9.9,11,0.6931471805599453,2,0,3.3709666916044125,4,0,False,False,0,0,True,False,True,False,False,True,1
0,9.52,28,0.6931471805599453,3,0,3.3958983308067054,4,150,False,False,0,0,True,True,False,False,False,True,1
1,8.7,1,0.6931471805599453,2,0,3.3958983308067054,9,22,False,False,0,0,False,False,True,True,False,True,1
1,7.69,15,1.0986122886681096,2,0,3.932759905871404,7,243,False,False,0,0,True,False,True,False,False,True,1
0,5.4,7,1.0986122886681096,2,0,3.492494305925627,1,91,False,False,0,0,False,False,True,True,False,False,1
0,4.0,1,1.3862943611198906,3,0,4.1195655620656995,3,86,True,False,0,0,False,False,True,True,True,False,1
0,9.5,24,1.0986122886681096,1,0,3.5211437901908083,6,121,False,False,0,0,True,False,True,False,False,False,1
1,16.3,3,1.0986122886681096,3,0,4.041133359268319,9,245,False,False,0,0,False,True,True,True,False,True,1
0,13.6,3,0.6931471805599453,3,0,3.3958983308067054,5,1,False,False,0,0,False,True,True,True,False,True,1
1,12.9,1,0.6931471805599453,2,0,3.3958983308067054,9,43,False,False,0,0,False,False,True,True,False,True,1
2,9.9,29,0.6931471805599453,2,0,2.5068509184120726,9,0,False,False,0,0,False,False,False,True,True,True,1
0,8.08,9,0.6931471805599453,3,0,3.3958983308067054,5,139,False,False,0,1,False,True,True,False,False,False,1
0,10.4,27,0.6931471805599453,4,0,2.559837807577285,4,0,False,False,0,0,False,False,True,True,True,False,1
1,9.7,16,0.6931471805599453,2,0,2.5134923453288085,1,0,False,False,0,0,False,False,True,True,False,True,1
1,7.6,12,1.6094379124341003,3,1,4.767743278881927,1,267,False,False,0,0,True,True,True,False,False,True,1
1,6.950000000000001,28,0.6931471805599453,3,0,2.5383698061487756,1,0,False,False,0,0,True,True,True,False,False,True,1
0,6.96,27,0.6931471805599453,3,0,3.3958983308067054,4,602,False,True,0,0,True,True,False,False,False,True,1
0,14.6,29,1.3862943611198906,1,0,3.2172469784512363,6,249,False,False,1,1,False,False,False,False,False,True,1
1,8.33,4,0.6931471805599453,3,0,3.3958983308067054,1,521,False,False,0,0,False,True,True,True,False,True,1
0,7.24,14,0.6931471805599453,4,0,2.5880943538018535,3,0,False,True,0,0,False,False,False,False,True,False,1
0,5.8,31,0.6931471805599453,4,0,3.3958983308067054,3,112,False,False,0,0,False,False,True,False,True,False,1
1,9.1,15,0.6931471805599453,4,0,3.349321754435481,7,0,False,False,0,0,True,False,True,False,True,True,1
0,9.5,22,0.6931471805599453,2,0,3.3958983308067054,7,74,False,False,0,0,False,False,False,True,True,False,1
0,10.4,7,1.3862943611198906,2,0,4.190788397597698,4,271,False,False,0,0,False,False,True,True,False,False,1
0,9.9,17,1.0986122886681096,3,0,3.440510215114035,9,329,False,False,0,0,False,True,True,True,False,True,1
1,9.35,31,1.6094379124341003,4,0,3.776399380822859,3,191,False,False,0,0,False,False,True,False,True,True,1
0,9.09,30,1.791759469228055,2,0,4.04323673808882,8,297,False,False,0,0,False,False,True,False,True,True,1
0,15.26,1,1.0986122886681096,2,0,3.137679037906194,9,202,False,False,0,0,False,False,True,True,False,True,1
0,6.5,4,0.6931471805599453,1,0,3.3958983308067054,9,427,True,False,0,0,False,False,True,False,False,False,1
2,11.88,31,1.6094379124341003,6,0,3.8901357033784327,10,238,False,True,0,0,False,False,False,True,True,True,1
1,7.23,29,0.6931471805599453,5,0,2.916897555885126,4,0,False,False,0,0,False,False,True,True,True,True,1
0,10.8,23,0.6931471805599453,3,0,3.2787332822614497,4,0,False,True,0,0,False,True,False,True,False,True,1
1,8.44,10,1.0986122886681096,2,0,3.9599175509307134,3,305,False,True,0,0,False,False,False,True,False,False,1
1,10.44,29,0.6931471805599453,3,0,3.3958983308067054,7,163,False,False,0,0,False,True,True,True,False,True,0
0,7.6,1,0.6931471805599453,1,2,2.397670946104985,1,0,False,False,0,0,False,False,True,True,False,False,1
0,7.85,28,0.6931471805599453,2,0,3.3958983308067054,8,187,False,False,0,0,True,False,True,False,True,True,1
2,11.96,30,0.6931471805599453,3,0,3.3958983308067054,1,349,False,False,1,1,True,False,True,False,False,True,1
1,10.1,29,0.6931471805599453,2,0,2.2067847175847644,4,0,False,False,0,0,True,False,False,False,False,True,1
0,10.5,14,0.6931471805599453,3,0,2.551931124550244,5,0,False,False,0,0,False,True,True,False,False,False,1
0,7.5,3,0.6931471805599453,3,0,3.3958983308067054,9,274,False,False,0,0,False,True,False,False,False,False,1
0,8.73,11,0.6931471805599453,3,0,3.3958983308067054,3,111,False,True,0,0,True,True,False,False,False,True,0
1,9.64,11,0.6931471805599453,3,0,3.283635881822273,4,0,False,True,0,0,False,True,False,False,False,True,1
1,18.02,3,0.6931471805599453,3,0,3.3958983308067054,3,212,False,False,0,0,False,False,False,True,False,True,1
